ID,Subject,Type,Difficulty,Question,Options,Correct Answer,Correct Index,Worked Solution,VERIFIED (Y/N),ISSUES/NOTES
005a1bb1-c2b2-4370-b910-53fcf7515fe6,non_verbal_reasoning,nvr_odd_one_out,2,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#3B82F6\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#3B82F6\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(120 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#3B82F6\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#3B82F6\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#3B82F6\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,B,1,Shape B is rotated differently from the others.,,
23c965d7-1370-4993-9892-fcea8083a5aa,non_verbal_reasoning,nvr_odd_one_out,2,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#EF4444\"" stroke=\""#047857\"" stroke-width=\""2\"" transform=\""rotate(120 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#EF4444\"" stroke=\""#047857\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#EF4444\"" stroke=\""#047857\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#EF4444\"" stroke=\""#047857\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#EF4444\"" stroke=\""#047857\"" stroke-width=\""2\"" transform=\""rotate(90 40 40)\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,A,0,Shape A is rotated differently from the others.,,
24a6c8ff-e40b-4ecb-a0e4-9a58f7eaa85a,non_verbal_reasoning,nvr_odd_one_out,3,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EF4444\"" stroke=\""#B91C1C\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EF4444\"" stroke=\""#B91C1C\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EF4444\"" stroke=\""#B91C1C\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EF4444\"" stroke=\""#B91C1C\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 70.3,22.5 70.3,57.5 40.0,75.0 9.7,57.5 9.7,22.5\"" fill=\""#EF4444\"" stroke=\""#6D28D9\"" stroke-width=\""2\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,E,4,"Shape E is a hexagon, while the others are squares.",,
25b28100-aa4a-434d-9fcb-0ba962722c91,non_verbal_reasoning,nvr_odd_one_out,3,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#8B5CF6\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#8B5CF6\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(105 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#8B5CF6\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#8B5CF6\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 48.2,28.7 73.3,29.2 53.3,44.3 60.6,68.3 40.0,54.0 19.4,68.3 26.7,44.3 6.7,29.2 31.8,28.7\"" fill=\""#8B5CF6\"" stroke=\""#BE185D\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,B,1,Shape B is rotated differently from the others.,,
273d119f-86bc-4ee5-8cac-854adbc074c0,non_verbal_reasoning,nvr_odd_one_out,3,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#8B5CF6\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><circle cx=\""40\"" cy=\""40\"" r=\""35\"" fill=\""#8B5CF6\"" stroke=\""#1E40AF\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#8B5CF6\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#8B5CF6\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#8B5CF6\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,B,1,"Shape B is a circle, while the others are triangles.",,
28f251fc-e75d-45f6-b374-27128079fa99,non_verbal_reasoning,nvr_odd_one_out,2,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><circle cx=\""40\"" cy=\""40\"" r=\""35\"" fill=\""#EF4444\"" stroke=\""#1E40AF\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><circle cx=\""40\"" cy=\""40\"" r=\""35\"" fill=\""#EF4444\"" stroke=\""#1E40AF\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><circle cx=\""40\"" cy=\""40\"" r=\""35\"" fill=\""#EF4444\"" stroke=\""#1E40AF\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><circle cx=\""40\"" cy=\""40\"" r=\""35\"" fill=\""#EF4444\"" stroke=\""#1E40AF\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EF4444\"" stroke=\""#B91C1C\"" stroke-width=\""2\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,E,4,"Shape E is a square, while the others are circles.",,
2bcf78af-9a9d-451d-bc67-d86d55742fa7,non_verbal_reasoning,nvr_odd_one_out,3,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#8B5CF6\"" stroke=\""#B45309\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#8B5CF6\"" stroke=\""#B45309\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#8B5CF6\"" stroke=\""#B45309\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#8B5CF6\"" stroke=\""#B45309\"" stroke-width=\""2\"" transform=\""rotate(15 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#8B5CF6\"" stroke=\""#B45309\"" stroke-width=\""2\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,D,3,Shape D is rotated differently from the others.,,
2cee573b-060c-4c57-ac3a-3054144d91ca,non_verbal_reasoning,nvr_odd_one_out,2,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#10B981\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#10B981\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><circle cx=\""40\"" cy=\""40\"" r=\""35\"" fill=\""#10B981\"" stroke=\""#1E40AF\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#10B981\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#10B981\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,C,2,"Shape C is a circle, while the others are triangles.",,
3038d39b-0ded-406b-8cc7-33cfcab86399,non_verbal_reasoning,nvr_odd_one_out,3,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#8B5CF6\"" stroke=\""#B45309\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><circle cx=\""40\"" cy=\""40\"" r=\""35\"" fill=\""#8B5CF6\"" stroke=\""#1E40AF\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><circle cx=\""40\"" cy=\""40\"" r=\""35\"" fill=\""#8B5CF6\"" stroke=\""#1E40AF\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><circle cx=\""40\"" cy=\""40\"" r=\""35\"" fill=\""#8B5CF6\"" stroke=\""#1E40AF\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><circle cx=\""40\"" cy=\""40\"" r=\""35\"" fill=\""#8B5CF6\"" stroke=\""#1E40AF\"" stroke-width=\""2\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,A,0,"Shape A is a pentagon, while the others are circles.",,
35101718-ad87-4b86-8624-4372e00be7cc,non_verbal_reasoning,nvr_odd_one_out,3,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#EC4899\"" stroke=\""#B45309\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#EC4899\"" stroke=\""#B45309\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#EC4899\"" stroke=\""#B45309\"" stroke-width=\""2\"" transform=\""rotate(120 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#EC4899\"" stroke=\""#B45309\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#EC4899\"" stroke=\""#B45309\"" stroke-width=\""2\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,C,2,Shape C is rotated differently from the others.,,
377a3377-a22a-4a62-8814-435fb7b00c93,non_verbal_reasoning,nvr_odd_one_out,3,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#8B5CF6\"" stroke=\""#B91C1C\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#8B5CF6\"" stroke=\""#B91C1C\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#8B5CF6\"" stroke=\""#B91C1C\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#8B5CF6\"" stroke=\""#B91C1C\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 70.3,22.5 70.3,57.5 40.0,75.0 9.7,57.5 9.7,22.5\"" fill=\""#8B5CF6\"" stroke=\""#6D28D9\"" stroke-width=\""2\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,E,4,"Shape E is a hexagon, while the others are squares.",,
383bf6bb-bf44-4b2c-82e2-861d22d27276,non_verbal_reasoning,nvr_odd_one_out,4,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#F59E0B\"" stroke=\""#B91C1C\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#F59E0B\"" stroke=\""#B91C1C\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#F59E0B\"" stroke=\""#B91C1C\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#F59E0B\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(15 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#F59E0B\"" stroke=\""#B91C1C\"" stroke-width=\""2\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,D,3,Shape D is rotated differently from the others.,,
3982e23e-c30f-4e06-8769-6a243e32fc89,non_verbal_reasoning,nvr_odd_one_out,2,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#F59E0B\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40.0,5.0 73.3,29.2 60.6,68.3 19.4,68.3 6.7,29.2\"" fill=\""#F59E0B\"" stroke=\""#B45309\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#F59E0B\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#F59E0B\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><polygon points=\""40,-0.41451884327380384 5.0,60.207259421636905 75.0,60.207259421636905\"" fill=\""#F59E0B\"" stroke=\""#047857\"" stroke-width=\""2\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,B,1,"Shape B is a pentagon, while the others are triangles.",,
3ce9f7be-357f-4ab1-8b97-a72c85eadcb4,non_verbal_reasoning,nvr_odd_one_out,2,"{""type"": ""nvr_odd_one_out"", ""shapes"": [""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EC4899\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EC4899\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EC4899\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(60 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EC4899\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>"", ""<svg xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 80 80\"" width=\""80\"" height=\""80\""><rect x=\""5\"" y=\""5\"" width=\""70\"" height=\""70\"" fill=\""#EC4899\"" stroke=\""#B91C1C\"" stroke-width=\""2\"" transform=\""rotate(45 40 40)\""/></svg>""], ""instruction"": ""Which shape is the odd one out?""}",A | B | C | D | E,C,2,Shape C is rotated differently from the others.,,
