ID,Subject,Type,Difficulty,Question,Options,Correct Answer,Correct Index,Worked Solution,VERIFIED (Y/N),ISSUES/NOTES
38470abc-8b43-45d3-8d34-8cf5dcdf248c,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
TK, UL, VM, WN, ___",YO | XO | XP | YO | WO,XO,1,"First letters advance by 1, second by 1. Answer: XO",,
38bb061e-24b9-4368-9601-f7830833f211,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
GM, IN, KO, MP, ___",QQ | OR | PQ | OQ | NQ,OQ,3,"First letters advance by 2, second by 1. Answer: OQ",,
3a054259-2a2c-4a40-9256-154705608d05,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
MA, OC, QE, SG, ___",UJ | WI | UI | VI | TI,UI,2,"First letters advance by 2, second by 2. Answer: UI",,
3a942c86-8202-4f32-af37-61fc7a217966,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
GP, HR, IT, JV, ___",LX | KX | LX | JX | KY,KX,1,"First letters advance by 1, second by 2. Answer: KX",,
3dc9e2cf-b781-4c7a-8116-656925eda047,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
AB, DE, GH, JK, ___",LM | KL | MN | NO | OP,LM,0,Each pair skips two letters: AB (+3) → DE (+3) → GH (+3) → JK (+3). The next pair is LM.,,
41c91b66-249f-4cde-a8f3-673b1622a18e,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
LQ, NS, PU, RW, ___",TY | SY | TZ | VY | UY,TY,0,"First letters advance by 2, second by 2. Answer: TY",,
424162e7-7336-4d24-9021-10d02bfe0860,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
PB, RD, TF, VH, ___",WJ | XJ | XK | YJ | ZJ,XJ,1,"First letters advance by 2, second by 2. Answer: XJ",,
427095a4-b275-4db4-b105-236f52054e17,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
NT, QV, TX, WZ, ___",ZB | AB | YB | ZC | CB,ZB,0,"First letters advance by 3, second by 2. Answer: ZB",,
4511f9db-101c-4f0f-95e4-56880f18d166,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
DG, FI, HK, JM, ___",LO | LP | NO | KO | MO,LO,0,"First letters advance by 2, second by 2. Answer: LO",,
46f08e3e-35a6-4fcc-bee9-82ecab569e67,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
OL, PM, QN, RO, ___",TP | SQ | TP | SP | RP,SP,3,"First letters advance by 1, second by 1. Answer: SP",,
4743c9d5-9492-44e9-8fd7-d7b3d70f1637,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
UN, WO, YP, AQ, ___",ER | CR | DR | BR | CS,CR,1,"First letters advance by 2, second by 1. Answer: CR",,
49c61acb-de9e-4efd-9e0f-c9604ee01a4d,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
AL, CO, ER, GU, ___",KX | HX | JX | IX | IY,IX,3,"First letters advance by 2, second by 3. Answer: IX",,
4b9d6333-f5b9-407d-889a-c86d6d871cda,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
FE, GH, HK, IN, ___",KQ | JR | JQ | KQ | IQ,JQ,2,"First letters advance by 1, second by 3. Answer: JQ",,
4cd699af-c00a-4c03-83a3-97e5e5695be9,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
RQ, SS, TU, UW, ___",WY | WY | VY | UY | VZ,VY,2,"First letters advance by 1, second by 2. Answer: VY",,
4cf8c68e-960c-4302-ad21-a37b31b04c99,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
EF, FH, GJ, HL, ___",JN | JN | IO | HN | IN,IN,4,"First letters advance by 1, second by 2. Answer: IN",,
4e729ec1-7274-4aa3-be1e-cc1d0109c40a,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
SD, TE, UF, VG, ___",WH | XH | VH | XH | WI,WH,0,"First letters advance by 1, second by 1. Answer: WH",,
4ee3d2cc-c887-4462-9cf9-8a17d4d41966,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
SG, UH, WI, YJ, ___",BK | AK | ZK | CK | AL,AK,1,"First letters advance by 2, second by 1. Answer: AK",,
4faf8f07-8487-4a1a-a5ed-7b49215a1b83,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
QE, SG, UI, WK, ___",XM | AM | YM | YN | ZM,YM,2,"First letters advance by 2, second by 2. Answer: YM",,
555ba447-9d64-4c17-80fb-2287280b73c7,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
KP, LR, MT, NV, ___",PX | OY | NX | PX | OX,OX,4,"First letters advance by 1, second by 2. Answer: OX",,
55ec1b2a-de77-46c8-92a3-b7be6aac479d,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
KP, NR, QT, TV, ___",XX | WX | ZX | WY | VX,WX,1,"First letters advance by 3, second by 2. Answer: WX",,
57b63579-debd-4d77-ad17-415aa9990483,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
HF, JH, LJ, NL, ___",ON | RN | PO | QN | PN,PN,4,"First letters advance by 2, second by 2. Answer: PN",,
5937cc69-f211-45d5-b353-95330311caa3,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
GK, IN, KQ, MT, ___",PW | NW | OX | QW | OW,OW,4,"First letters advance by 2, second by 3. Answer: OW",,
5b1b1d79-4a36-45c0-8a79-cc3477a6770b,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
GN, JO, MP, PQ, ___",SR | RR | TR | VR | SS,SR,0,"First letters advance by 3, second by 1. Answer: SR",,
5e976b80-e235-4596-bb40-42f0c32ee86b,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
EQ, GS, IU, KW, ___",MZ | MY | LY | NY | OY,MY,1,"First letters advance by 2, second by 2. Answer: MY",,
60d78418-dc03-4b01-bd2c-3455d8ac8713,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
JN, MQ, PT, SW, ___",UZ | VA | YZ | WZ | VZ,VZ,4,"First letters advance by 3, second by 3. Answer: VZ",,
635ce57c-0d98-48ff-b617-c117f0d618d4,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
PJ, SK, VL, YM, ___",BN | AN | EN | BO | CN,BN,0,"First letters advance by 3, second by 1. Answer: BN",,
64b153ba-e076-4ece-a1b9-ce06525f6705,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
TF, WH, ZJ, CL, ___",IN | EN | FO | GN | FN,FN,4,"First letters advance by 3, second by 2. Answer: FN",,
64bd6f1b-d90c-4f55-a1ab-c2f0375f71c7,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
UM, WN, YO, AP, ___",BQ | CQ | CR | EQ | DQ,CQ,1,"First letters advance by 2, second by 1. Answer: CQ",,
659b4b74-213f-43b6-8222-48fd4cd97233,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
AU, BX, CA, DD, ___",FG | FG | EG | EH | DG,EG,2,"First letters advance by 1, second by 3. Answer: EG",,
6604925f-c4c7-4866-8ac8-724e1c99611d,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
SB, TC, UD, VE, ___",XF | WF | XF | VF | WG,WF,1,"First letters advance by 1, second by 1. Answer: WF",,
6719f2cc-06aa-4b12-bf0c-6fd45ec91141,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
NR, PT, RV, TX, ___",VA | XZ | WZ | VZ | UZ,VZ,3,"First letters advance by 2, second by 2. Answer: VZ",,
6802366d-2fe8-4f1f-886b-cd35b4138c29,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
LN, MP, NR, OT, ___",PW | PV | OV | QV | QV,PV,1,"First letters advance by 1, second by 2. Answer: PV",,
6821bc93-25a3-4b3d-b188-d37fa43e1819,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
AO, BP, CQ, DR, ___",ET | FS | ES | DS | FS,ES,2,"First letters advance by 1, second by 1. Answer: ES",,
6b12fcb6-0005-48a1-9166-ce7bb1f874c9,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
JE, LG, NI, PK, ___",RM | QM | SM | RN | TM,RM,0,"First letters advance by 2, second by 2. Answer: RM",,
6d979886-57d4-427e-82c8-6fbf4388b7fa,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
PK, SM, VO, YQ, ___",ES | BT | AS | BS | CS,BS,3,"First letters advance by 3, second by 2. Answer: BS",,
6e20a68b-ac82-4b16-8255-b4e05f407a4b,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
AB, DE, GH, JK, ___",MN | LM | NO | KL | OP,MN,0,Both letters in each pair advance by three places in the alphabet: A→D→G→J→M and B→E→H→K→N. Therefore the next pair is MN.,,
6e908cfc-e693-4d6e-9fd2-6fe66bc63055,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
BC, CF, DI, EL, ___",FO | GO | EO | FP | GO,FO,0,"First letters advance by 1, second by 3. Answer: FO",,
6ece54ad-c8e1-4c9d-b6db-d36a216d578b,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
SQ, UR, WS, YT, ___",BU | AU | CU | ZU | AV,AU,1,"First letters advance by 2, second by 1. Answer: AU",,
73f59027-fefb-416d-9a16-d8f5f277d4fe,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
PM, RO, TQ, VS, ___",YU | XU | ZU | XV | WU,XU,1,"First letters advance by 2, second by 2. Answer: XU",,
740eff44-89a3-4432-acce-5d8bd46ba6c5,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
AZ, BY, CX, DW, ___",EV | DX | FW | EY | CV,EV,0,"The first letters progress forward through the alphabet (A, B, C, D, …) and the second letters move backward (Z, Y, X, W, …). The next pair is E followed by V, giving EV.",,
7453ba0e-c48c-4da3-93cf-5ebf4a5204c4,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
UU, WX, YA, AD, ___",EG | BG | CG | DG | CH,CG,2,"First letters advance by 2, second by 3. Answer: CG",,
74bbe84a-99ff-413f-bcde-d5b02bca7767,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
PC, QE, RG, SI, ___",UK | UK | TK | TL | SK,TK,2,"First letters advance by 1, second by 2. Answer: TK",,
75676e91-5c5c-4887-9580-1a7caa378db9,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
AB, DE, GH, JK, ___",LM | KL | MN | NO | OP,LM,0,"Each pair skips one letter between the two letters (A‑B, D‑E, G‑H, J‑K). The first letters advance by three positions: A→D→G→J→M, and the second letters follow the same pattern. Therefore the next pair is LM.",,
7678afdd-c3ae-4d22-b15a-bf174cb3bf0b,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
KC, ND, QE, TF, ___",XG | VG | ZG | WG | WH,WG,3,"First letters advance by 3, second by 1. Answer: WG",,
76d7ecab-b042-49d0-8d55-94613e2656e0,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
GJ, IK, KL, MM, ___",NN | QN | PN | OO | ON,ON,4,"First letters advance by 2, second by 1. Answer: ON",,
7799f810-dd71-4ba4-98b0-d2766f6896a5,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
UK, WL, YM, AN, ___",CP | BO | EO | DO | CO,CO,4,"First letters advance by 2, second by 1. Answer: CO",,
782197ce-ae25-4caa-93c3-63140bab6fce,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
AB, CD, EF, GH, ___",IJ | HI | JK | GI | IK,IJ,0,"Each pair consists of two consecutive letters and each new pair starts two places further in the alphabet: AB (A‑B), then skip C‑D to start at C, giving CD, then EF, GH, so the next pair is IJ.",,
7933cae8-04fd-4702-b178-6d241a942814,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
GC, HF, II, JL, ___",KP | JO | LO | LO | KO,KO,4,"First letters advance by 1, second by 3. Answer: KO",,
7dadb175-b474-4248-8b5f-16d6f84dcebd,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
AB, DE, GH, JK, ___",MN | LM | NO | OP | KL,MN,0,"Each pair moves forward by three letters in the alphabet: A→D, B→E; D→G, E→H; G→J, H→K. Continuing this pattern gives M (J+3) and N (K+3), so the next pair is MN.",,
81256f8d-811d-4076-a377-05f95482506b,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
IT, KV, MX, OZ, ___",PB | QB | QC | RB | SB,QB,1,"First letters advance by 2, second by 2. Answer: QB",,
86cf3ca8-40e4-4b73-8f71-3ddb2e45707d,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
JJ, KK, LL, MM, ___",NN | ON | ON | NO | MN,NN,0,"First letters advance by 1, second by 1. Answer: NN",,
8c5ebca1-cbf2-4532-bf49-3ae63262de37,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
QF, RH, SJ, TL, ___",VN | VN | UN | TN | UO,UN,2,"First letters advance by 1, second by 2. Answer: UN",,
8d99a18f-c358-4914-b05c-ff2b77358cee,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
GA, HC, IE, JG, ___",KJ | LI | KI | LI | JI,KI,2,"First letters advance by 1, second by 2. Answer: KI",,
8fa3026b-4acb-4572-aee8-f7d82a43c2bc,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
MI, OJ, QK, SL, ___",UM | TM | UN | WM | VM,UM,0,"First letters advance by 2, second by 1. Answer: UM",,
9010795e-00ea-4e43-9f97-6fec6ed51e8b,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
AT, BU, CV, DW, ___",EX | DX | EY | EV | FW,EX,0,"In each pair the first letter moves forward one step in the alphabet (A, B, C, D, ...) and the second letter moves backward one step (T, U, V, W, ...). After DW the next letters are E and X, giving EX.",,
95b35232-1976-4c87-84bf-a9b7040ecb32,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
BR, CT, DV, EX, ___",FZ | EZ | FA | GZ | GZ,FZ,0,"First letters advance by 1, second by 2. Answer: FZ",,
99a6a406-021b-4737-9e0e-55b51d1f001e,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
KQ, LT, MW, NZ, ___",OC | PC | NC | OD | PC,OC,0,"First letters advance by 1, second by 3. Answer: OC",,
99d35fc3-4eb9-4433-9686-562007b25fdb,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
JU, KW, LY, MA, ___",MC | ND | NC | OC | OC,NC,2,"First letters advance by 1, second by 2. Answer: NC",,
9bc9d5c8-12c3-4aae-bdea-4b52d8d8e223,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
SP, VQ, YR, BS, ___",ET | DT | HT | EU | FT,ET,0,"First letters advance by 3, second by 1. Answer: ET",,
9ea50d80-0201-4ac6-ba5d-73f35f71ec99,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
FL, HO, JR, LU, ___",OX | NX | MX | NY | PX,NX,1,"First letters advance by 2, second by 3. Answer: NX",,
9f7f2669-482f-415c-96b8-768ed0ded398,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
KO, NQ, QS, TU, ___",WX | VW | WW | ZW | XW,WW,2,"First letters advance by 3, second by 2. Answer: WW",,
a0b75213-c5f8-4dd5-90bc-a1464f72b5a7,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
JB, KC, LD, ME, ___",NF | MF | OF | OF | NG,NF,0,"First letters advance by 1, second by 1. Answer: NF",,
a138b871-b706-492f-98cc-0f814c59b804,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
AB, CD, EF, GH, ___",IJ | HI | JK | GI | IK,IJ,0,"Each pair moves forward by two letters in the alphabet: A‑B, C‑D, E‑F, G‑H, so the next pair is I‑J.",,
a183b67c-73e9-4dec-9e5a-189cd026877a,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
CF, EH, GJ, IL, ___",MN | LN | KO | JN | KN,KN,4,"First letters advance by 2, second by 2. Answer: KN",,
a2cba678-6176-4e68-b823-b459bea794b0,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
UB, WC, YD, AE, ___",DF | BF | CF | EF | CG,CF,2,"First letters advance by 2, second by 1. Answer: CF",,
a6830aa0-6d4f-4b8d-bc9a-7eefa7809e3a,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
IR, KT, MV, OX, ___",QA | RZ | SZ | PZ | QZ,QZ,4,"First letters advance by 2, second by 2. Answer: QZ",,
a7f4e780-79eb-479e-a674-ae9cd83509b5,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
KH, LJ, ML, NN, ___",PP | PP | OQ | OP | NP,OP,3,"First letters advance by 1, second by 2. Answer: OP",,
a8927e5d-8216-4db1-baa4-5898f1499016,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
JL, LN, NP, PR, ___",RU | RT | QT | TT | ST,RT,1,"First letters advance by 2, second by 2. Answer: RT",,
a8adb9db-12bd-44d9-96b2-9f17be1b479a,verbal_reasoning,letter_sequences,2,"What comes next in the sequence?
SQ, UR, WS, YT, ___",AU | CU | ZU | BU | AV,AU,0,"First letters advance by 2, second by 1. Answer: AU",,
a9928607-61cf-4857-a0bf-b2005c7f7b9a,verbal_reasoning,letter_sequences,3,"What comes next in the sequence?
KK, LL, MM, NN, ___",OP | PO | OO | NO | PO,OO,2,"First letters advance by 1, second by 1. Answer: OO",,
