ID,Subject,Type,Difficulty,Question,Options,Correct Answer,Correct Index,Worked Solution,VERIFIED (Y/N),ISSUES/NOTES
5c835d78-5895-4200-8e42-eaa632137ed1,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
TEST   ONE",stand | stable | stamp | stone | start,stone,3,The hidden word is 'stone' - found in test+one: ESTONE,,
649d0b11-9352-4aa5-8548-238bd2ecc5fc,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
MIST   AND",stair | state | stand | stage | stable,stand,2,The hidden word is 'stand' - found in mist+and: ISTAND,,
691e210c-fd52-4129-8d05-d06e4aad2222,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
PAST   AIR",stair | stand | stamp | start | start,stair,0,The hidden word is 'stair' - found in past+air: ASTAIR,,
6dacb807-ed3b-4b0f-a562-58cd57cd1d7e,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
WAIST   ONE",start | stone | stable | stand | stink,stone,1,The hidden word is 'stone' - found in waist+one: ISTONE,,
6de2d513-b27f-443e-a323-3b7e25d6f2fe,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
MIST   AND",stage | stair | stand | stone | stink,stand,2,The hidden word is 'stand' - found in mist+and: ISTAND,,
74b0f89a-4623-4048-8d84-08f0b63eb4f0,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
MOST   ART",stamp | stand | start | stone | stand,start,2,The hidden word is 'start' - found in most+art: OSTART,,
7ce0cb76-3597-4f72-b427-e417d900f1af,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
COST   AGE",start | stage | stair | stand | stink,stage,1,The hidden word is 'stage' - found in cost+age: OSTAGE,,
860f8246-9743-4dab-ae4c-af042bad1812,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
BEAST   AND",stand | stage | stamp | stair | start,stand,0,The hidden word is 'stand' - found in beast+and: ASTAND,,
86210bc1-3e6e-49e7-add8-18e48bba57c2,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
BEST   AND",start | stone | start | stand | start,stand,3,The hidden word is 'stand' - found in best+and: ESTAND,,
87faaabb-16a8-460d-b7d6-593f0094819b,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
FAST   ART",stink | start | stone | stamp | stable,start,1,The hidden word is 'start' - found in fast+art: ASTART,,
9334f85f-c02a-4c1d-825a-d75be1fad0da,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
LIST   ONE",stone | stamp | stand | start | stand,stone,0,The hidden word is 'stone' - found in list+one: ISTONE,,
95113ed2-68e3-49a9-a6a7-46c9e3df845b,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
BEST   AND",stone | stand | stone | stone | state,stand,1,The hidden word is 'stand' - found in best+and: ESTAND,,
9d751813-24a3-4a5d-a221-c826ab45c060,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
MIST   AND",stone | start | state | stand | stair,stand,3,The hidden word is 'stand' - found in mist+and: ISTAND,,
a2fdeba0-7684-499c-a260-3c309fecb490,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
DUST   AIR",stink | stable | stand | stair | state,stair,3,The hidden word is 'stair' - found in dust+air: USTAIR,,
a4ba4a0d-0648-47a5-bb6c-1e760d2f466d,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
FEAST   ART",start | stink | stair | stone | stone,start,0,The hidden word is 'start' - found in feast+art: ASTART,,
a644be49-d8f2-4cb6-b798-d96acf7c4396,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
MOST   ART",stink | stone | stone | start | state,start,3,The hidden word is 'start' - found in most+art: OSTART,,
a9c96e9f-f566-43ac-915c-9161a337bb4f,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
PAST   AIR",stable | stair | stand | stone | stand,stair,1,The hidden word is 'stair' - found in past+air: ASTAIR,,
acddc5cc-6a09-4f37-98d5-f3f25f7c72de,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
WEST   AND",stand | stone | stair | stone | stink,stand,0,The hidden word is 'stand' - found in west+and: ESTAND,,
b789d0d0-cb30-4b2d-a1ae-35aca5a51ed9,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
FAST   ART",stage | stand | start | stone | stone,start,2,The hidden word is 'start' - found in fast+art: ASTART,,
c4062595-92b6-4779-964c-195e6eb4780c,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
TEST   ONE",state | stand | stone | stable | start,stone,2,The hidden word is 'stone' - found in test+one: ESTONE,,
c91cd5ea-468d-4c92-9994-1780497ba91b,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
FEAST   ART",stink | stair | stone | start | stable,start,3,The hidden word is 'start' - found in feast+art: ASTART,,
ce73caf8-fcef-4691-890a-3938ab9f08f9,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
MOST   ART",start | stink | stone | stand | stone,start,0,The hidden word is 'start' - found in most+art: OSTART,,
dc7329d8-ea36-4d06-8f38-f45f10e42d7a,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
LIST   ONE",stone | stand | start | stink | stage,stone,0,The hidden word is 'stone' - found in list+one: ISTONE,,
dcdb31af-bc3a-44c6-a713-4a9d18ef4b7a,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
BEST   AND",stink | start | stone | stand | stone,stand,3,The hidden word is 'stand' - found in best+and: ESTAND,,
dd983815-5c74-4b7b-9fb1-681c36b977fa,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
WEST   AND",start | start | stone | stone | stand,stand,4,The hidden word is 'stand' - found in west+and: ESTAND,,
e92b3a9a-4327-4039-82f0-50f89d4c6797,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
MIST   AND",state | stand | stone | start | stable,stand,1,The hidden word is 'stand' - found in mist+and: ISTAND,,
ee99e16e-0d19-41d2-aa8d-46816306e260,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
FAST   ART",stage | start | stand | stamp | stable,start,1,The hidden word is 'start' - found in fast+art: ASTART,,
efbd276e-8764-4819-bb90-fb41483b3548,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
BEST   AND",stone | stage | state | start | stand,stand,4,The hidden word is 'stand' - found in best+and: ESTAND,,
f1047ce8-f7cd-44f2-b33c-5870070594a9,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
FEAST   ART",stand | state | start | stand | stair,start,2,The hidden word is 'start' - found in feast+art: ASTART,,
f5fcdf7a-c78a-42e3-bba2-d72fd8ac8a8a,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
TRUST   ONE",stone | stand | start | stage | stand,stone,0,The hidden word is 'stone' - found in trust+one: USTONE,,
fc430aa3-aecd-4dd4-8473-f2c647eb4d61,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
BEAST   AND",stand | stone | stair | stone | stone,stand,0,The hidden word is 'stand' - found in beast+and: ASTAND,,
ffff8efc-bc36-44eb-aed8-90a8056f7dac,verbal_reasoning,hidden_words,3,"Find the word hidden across these two words:
BEST   AND",stage | stand | state | stair | stone,stand,1,The hidden word is 'stand' - found in best+and: ESTAND,,
